,Unnamed: 0,Number,IncidentAddress,Street,Town,State,Zip,IncidentLatitude,IncidentLongitude,Coordinates,BlockGroup
11623,96177,2020-00010353,1920 SWANSON 1 Charlottesville VA 22901,1920 SWANSON 1,Charlottesville,VA,22901,38.063226,-78.49331,"(38.063226, -78.49331)",515400008004014
11624,105964,2021-00004322,1920 SWANSON 9 Charlottesville VA 22901,1920 SWANSON 9,Charlottesville,VA,22901,38.063226,-78.49331,"(38.063226, -78.49331)",515400008004014
11625,20671,2017-00010539,1817 FENDALL Charlottesville VA 22903,1817 FENDALL,Charlottesville,VA,22903,38.044443,-78.499059,"(38.044443, -78.499059)",515400007002018
11626,20673,2017-00010540,901 PRESTON Charlottesville VA 22903,901 PRESTON,Charlottesville,VA,22903,38.037473,-78.488517,"(38.037473, -78.488517)",515400002012010
11627,21786,2017-00011055,901 PRESTON 102 Charlottesville VA 22903,901 PRESTON 102,Charlottesville,VA,22903,38.037473,-78.488517,"(38.037473, -78.488517)",515400002012010
11628,22994,2017-00011689,901 PRESTON Charlottesville VA 22903,901 PRESTON,Charlottesville,VA,22903,38.037473,-78.488517,"(38.037473, -78.488517)",515400002012010
11629,24831,2018-00000440,901 PRESTON 301 Charlottesville VA 22903,901 PRESTON 301,Charlottesville,VA,22903,38.037473,-78.488517,"(38.037473, -78.488517)",515400002012010
11630,31528,2018-00004145,901 PRESTON 301 Charlottesville VA 22903,901 PRESTON 301,Charlottesville,VA,22903,38.037473,-78.488517,"(38.037473, -78.488517)",515400002012010
11631,31831,2018-00004318,901 PRESTON 301 Charlottesville VA 22903,901 PRESTON 301,Charlottesville,VA,22903,38.037473,-78.488517,"(38.037473, -78.488517)",515400002012010
11632,32846,2018-00004804,901 PRESTON Charlottesville VA 22903,901 PRESTON,Charlottesville,VA,22903,38.037473,-78.488517,"(38.037473, -78.488517)",515400002012010
11633,33415,2018-00005105,901 PRESTON Charlottesville VA 22903,901 PRESTON,Charlottesville,VA,22903,38.037473,-78.488517,"(38.037473, -78.488517)",515400002012010
11634,37617,2018-00007193,901 PRESTON 301 Charlottesville VA 22903,901 PRESTON 301,Charlottesville,VA,22903,38.037473,-78.488517,"(38.037473, -78.488517)",515400002012010
11635,38550,2018-00007610,901 PRESTON Charlottesville VA 22903,901 PRESTON,Charlottesville,VA,22903,38.037473,-78.488517,"(38.037473, -78.488517)",515400002012010
11636,43662,2018-00010052,901 PRESTON Charlottesville VA 22903,901 PRESTON,Charlottesville,VA,22903,38.037473,-78.488517,"(38.037473, -78.488517)",515400002012010
11637,44679,2018-00010561,901 PRESTON 301 Charlottesville VA 22903,901 PRESTON 301,Charlottesville,VA,22903,38.037473,-78.488517,"(38.037473, -78.488517)",515400002012010
11638,53690,2019-00002588,901 PRESTON Charlottesville VA 22903,901 PRESTON,Charlottesville,VA,22903,38.037473,-78.488517,"(38.037473, -78.488517)",515400002012010
11639,55536,2019-00003509,901 PRESTON Charlottesville VA 22903,901 PRESTON,Charlottesville,VA,22903,38.037473,-78.488517,"(38.037473, -78.488517)",515400002012010
11640,61440,2019-00006260,901 PRESTON 301 Charlottesville VA 22903,901 PRESTON 301,Charlottesville,VA,22903,38.037473,-78.488517,"(38.037473, -78.488517)",515400002012010
11641,75397,2020-00000636,901 PRESTON 101 Charlottesville VA 22903,901 PRESTON 101,Charlottesville,VA,22903,38.037473,-78.488517,"(38.037473, -78.488517)",515400002012010
11642,85669,2020-00005511,901 PRESTON 301 Charlottesville VA 22903,901 PRESTON 301,Charlottesville,VA,22903,38.037473,-78.488517,"(38.037473, -78.488517)",515400002012010
11643,85672,2020-00005512,901 PRESTON 5 Charlottesville VA 22903,901 PRESTON 5,Charlottesville,VA,22903,38.037473,-78.488517,"(38.037473, -78.488517)",515400002012010
11644,90650,2020-00007756,901 PRESTON Charlottesville VA 22903,901 PRESTON,Charlottesville,VA,22903,38.037473,-78.488517,"(38.037473, -78.488517)",515400002012010
11645,91990,2020-00008432,901 PRESTON 301 Charlottesville VA 22903,901 PRESTON 301,Charlottesville,VA,22903,38.037473,-78.488517,"(38.037473, -78.488517)",515400002012010
11646,20690,2017-00010557,335 CAMELLIA Charlottesville VA 22903,335 CAMELLIA,Charlottesville,VA,22903,38.011795,-78.511527,"(38.011795, -78.511527)",515400005025007
11647,56047,2019-00003795,335 CAMELLIA Charlottesville VA 22903,335 CAMELLIA,Charlottesville,VA,22903,38.011795,-78.511527,"(38.011795, -78.511527)",515400005025007
11648,20723,2017-00010569,1130 East HIGH Charlottesville VA 22902,1130 East HIGH,Charlottesville,VA,22902,38.031939,-78.467664,"(38.031939, -78.467664)",515400003021026
11649,20750,2017-00010579,602 STONEHENGE Charlottesville VA 22902,602 STONEHENGE,Charlottesville,VA,22902,38.019327,-78.484356,"(38.019327, -78.484356)",515400004012002
11650,21510,2017-00010919,602 STONEHENGE Charlottesville VA 22902,602 STONEHENGE,Charlottesville,VA,22902,38.019327,-78.484356,"(38.019327, -78.484356)",515400004012002
11651,20756,2017-00010580,1525 PRIMROSE Charlottesville VA 22902,1525 PRIMROSE,Charlottesville,VA,22902,37.996767,-78.505595,"(37.996767, -78.505595)",510030113031010
11652,20773,2017-00010593,702 FRANKLIN Charlottesville VA 22902,702 FRANKLIN,Charlottesville,VA,22902,38.019242,-78.465664,"(38.019242, -78.465664)",515400004023004
11653,40595,2018-00008627,702 FRANKLIN Charlottesville VA 22902,702 FRANKLIN,Charlottesville,VA,22902,38.019242,-78.465664,"(38.019242, -78.465664)",515400004023004
11654,20777,2017-00010594,301 Middleton Charlottesville VA 22903,301 Middleton,Charlottesville,VA,22903,38.013314,-78.516336,"(38.013314, -78.516336)",515400005024004
11655,20797,2017-00010604,1013 Linden Ave unknown Charlottesville VA 22902,1013 Linden Ave unknown,Charlottesville,VA,22902,38.015344,-78.469798,"(38.015344, -78.469798)",515400004023013
11656,20803,2017-00010605,1006 Altavista Charlottesville VA 22902,1006 Altavista,Charlottesville,VA,22902,38.01785,-78.476768,"(38.01785, -78.476768)",515400004024003
11657,44800,2018-00010605,1006 ALTAVISTA Charlottesville VA 22902,1006 ALTAVISTA,Charlottesville,VA,22902,38.01785,-78.476768,"(38.01785, -78.476768)",515400004024003
11658,20806,2017-00010606,735 ALDERMAN Charlottesville VA 22903,735 ALDERMAN,Charlottesville,VA,22903,38.032103,-78.51531,"(38.032103, -78.51531)",510030109022000
11659,60621,2019-00005915,735 ALDERMAN Charlottesville VA 22903,735 ALDERMAN,Charlottesville,VA,22903,38.032103,-78.51531,"(38.032103, -78.51531)",510030109022000
11660,65030,2019-00007970,735 ALDERMAN 234 Charlottesville VA 22903,735 ALDERMAN 234,Charlottesville,VA,22903,38.032103,-78.51531,"(38.032103, -78.51531)",510030109022000
11661,65975,2019-00008457,735 ALDERMAN 241 Charlottesville VA 22903,735 ALDERMAN 241,Charlottesville,VA,22903,38.032103,-78.51531,"(38.032103, -78.51531)",510030109022000
11662,83845,2020-00004585,735 ALDERMAN Charlottesville VA 22903,735 ALDERMAN,Charlottesville,VA,22903,38.032103,-78.51531,"(38.032103, -78.51531)",510030109022000
11663,104370,2021-00003532,735 ALDERMAN Charlottesville VA 22903,735 ALDERMAN,Charlottesville,VA,22903,38.032103,-78.51531,"(38.032103, -78.51531)",510030109022000
11664,20816,2017-00010613,1310 CARLTON C Charlottesville VA 22902,1310 CARLTON C,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11665,76703,2020-00001322,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11666,77214,2020-00001566,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11667,80040,2020-00002896,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11668,81777,2020-00003651,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11669,82175,2020-00003847,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11670,82688,2020-00004034,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11671,87649,2020-00006385,1310 CARLTON 104 Charlottesville VA 22902,1310 CARLTON 104,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11672,94343,2020-00009519,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11673,94458,2020-00009560,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11674,94609,2020-00009635,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11675,94926,2020-00009806,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11676,94968,2020-00009824,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11677,95716,2020-00010135,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11678,99302,2021-00001418,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11679,99345,2021-00001431,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11680,99374,2021-00001450,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11681,99478,2021-00001502,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11682,99501,2021-00001507,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11683,99562,2021-00001537,1310 CARLTON 2 Charlottesville VA 22902,1310 CARLTON 2,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11684,99584,2021-00001548,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11685,100318,2021-00001889,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11686,100431,2021-00001931,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11687,100541,2021-00001983,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11688,101033,2021-00002208,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11689,104022,2021-00003369,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11690,104799,2021-00003737,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11691,104822,2021-00003748,1310 CARLTON 101 Charlottesville VA 22902,1310 CARLTON 101,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11692,105457,2021-00004057,1310 CARLTON 101 Charlottesville VA 22902,1310 CARLTON 101,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11693,105668,2021-00004178,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11694,105982,2021-00004332,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11695,106024,2021-00004355,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11696,106047,2021-00004372,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11697,106054,2021-00004378,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11698,106056,2021-00004380,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11699,106225,2021-00004453,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11700,106297,2021-00004485,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11701,106307,2021-00004491,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11702,106323,2021-00004498,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11703,106570,2021-00004658,1310 CARLTON 101 Charlottesville VA 22902,1310 CARLTON 101,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11704,107071,2021-00004869,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11705,107075,2021-00004871,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11706,107708,2021-00005148,1310 CARLTON 102 Charlottesville VA 22902,1310 CARLTON 102,Charlottesville,VA,22902,38.021581,-78.46846,"(38.021581, -78.46846)",515400004023001
11707,20820,2017-00010616,906 PAOLI A Charlottesville VA 22903,906 PAOLI A,Charlottesville,VA,22903,38.035362,-78.491992,"(38.035362, -78.491992)",515400002021011
11708,88852,2020-00006953,906 PAOLI A Charlottesville VA 22903,906 PAOLI A,Charlottesville,VA,22903,38.035362,-78.491992,"(38.035362, -78.491992)",515400002021011
11709,20836,2017-00010620,542 CLEVELAND B Charlottesville VA 22903,542 CLEVELAND B,Charlottesville,VA,22903,38.01672,-78.501639,"(38.01672, -78.501639)",515400005021002
11710,20839,2017-00010622,2229 BANBURY City of Charlottesville VA 22901,2229 BANBURY City of,Charlottesville,VA,22901,38.062635,-78.467034,"(38.062635, -78.467034)",515400008001005
11711,63719,2019-00007332,2229 BANBURY Charlottesville VA 22901,2229 BANBURY,Charlottesville,VA,22901,38.062635,-78.467034,"(38.062635, -78.467034)",515400008001005
11712,20849,2017-00010629,1619 University Charlottesville VA 22903,1619 University,Charlottesville,VA,22903,38.0355,-78.501002,"(38.0355, -78.501002)",515400002023011
11713,32542,2018-00004662,1619 UNIVERSITY Charlottesville VA 22903,1619 UNIVERSITY,Charlottesville,VA,22903,38.0355,-78.501002,"(38.0355, -78.501002)",515400002023011
11714,41535,2018-00009075,1619 UNIVERSITY Charlottesville VA 22903,1619 UNIVERSITY,Charlottesville,VA,22903,38.0355,-78.501002,"(38.0355, -78.501002)",515400002023011
11715,43865,2018-00010163,1619 UNIVERSITY Charlottesville VA 22903,1619 UNIVERSITY,Charlottesville,VA,22903,38.0355,-78.501002,"(38.0355, -78.501002)",515400002023011
11716,20862,2017-00010631,1500 CARLTON 52 Charlottesville VA 22902,1500 CARLTON 52,Charlottesville,VA,22902,38.02167,-78.462874,"(38.02167, -78.462874)",515400004023005
11717,21809,2017-00011063,1500 CARLTON 52 Charlottesville VA 22902,1500 CARLTON 52,Charlottesville,VA,22902,38.02167,-78.462874,"(38.02167, -78.462874)",515400004023005
11718,85128,2020-00005258,1500 CARLTON 52 Charlottesville VA 22902,1500 CARLTON 52,Charlottesville,VA,22902,38.02167,-78.462874,"(38.02167, -78.462874)",515400004023005
11719,20867,2017-00010633,811 PRESTON Charlottesville VA 22903,811 PRESTON,Charlottesville,VA,22903,38.037054,-78.488091,"(38.037054, -78.488091)",515400002012016
11720,20869,2017-00010636,1221 AGNESE Charlottesville VA 22901,1221 AGNESE,Charlottesville,VA,22901,38.048018,-78.462644,"(38.048018, -78.462644)",515400009002002
11721,50312,2019-00001014,1221 AGNESE Charlottesville VA 22901,1221 AGNESE,Charlottesville,VA,22901,38.048018,-78.462644,"(38.048018, -78.462644)",515400009002002
11722,20873,2017-00010637,1304 GROVE A Charlottesville VA 22903,1304 GROVE A,Charlottesville,VA,22903,38.028517,-78.502211,"(38.028517, -78.502211)",515400005012002
11723,103524,2021-00003184,1304 GROVE Charlottesville VA 22903,1304 GROVE,Charlottesville,VA,22903,38.028517,-78.502211,"(38.028517, -78.502211)",515400005012002
11724,20881,2017-00010640,Preston Charlottesville VA 22903,Preston,Charlottesville,VA,22903,38.037413,-78.489997,"(38.037413, -78.489997)",515400002021009
11725,20885,2017-00010646,1311 CARLTON Charlottesville VA 22902,1311 CARLTON,Charlottesville,VA,22902,38.022586,-78.468706,"(38.022586, -78.468706)",515400004023000
11726,20895,2017-00010647,773 PROSPECT Charlottesville VA 22903,773 PROSPECT,Charlottesville,VA,22903,38.0218,-78.496814,"(38.0218, -78.496814)",515400005013000
11727,105423,2021-00004044,775 PROSPECT Charlottesville VA 22903,775 PROSPECT,Charlottesville,VA,22903,38.0218,-78.496814,"(38.0218, -78.496814)",515400005013000
11728,20900,2017-00010648,504 HANOVER A Charlottesville VA 22903,504 HANOVER A,Charlottesville,VA,22903,38.026924,-78.500821,"(38.026924, -78.500821)",515400005012011
11729,20921,2017-00010652,225 14TH Northwest Charlottesville VA 22903,225 14TH Northwest,Charlottesville,VA,22903,38.035904,-78.49888,"(38.035904, -78.49888)",515400002023010
11730,25124,2018-00000597,225 14TH Northwest Charlottesville VA 22903,225 14TH Northwest,Charlottesville,VA,22903,38.035904,-78.49888,"(38.035904, -78.49888)",515400002023010
